Instance,Income
138203,26800.9860382431
138204,13981.3629042967
138205,61727.3729907529
138206,321955.9163935880
138207,504030.1258093090
138208,27643.0759343431
138209,40054.0979908078
138210,25518.5005067515
138211,195184.1847292410
138212,56246.0656264810
138213,216559.7502087810
138214,17834.6177232047
138215,50278.0804369735
138216,406910.3266514170
138217,28075.6092780927
138218,100177.4250874500
138219,80096.4636401267
138220,57849.1705410911
138221,19985.9252379785
138222,77726.4666510480
138223,133590.7166974490
138224,14225.9801975408
138225,37099.2808514789
138226,130312.5294609210
138227,40090.6959519872
138228,42874.5868626421
138229,323695.4223563210
138230,34219.4030314096
138231,32677.7505614205
138232,129942.5745556100
138233,68571.9236598491
138234,454565.3740576280
138235,34569.1443684900
138236,201305.1124583940
138237,44052.6650616557
138238,62650.1688593475
138239,15795.7054570012
138240,254344.5125585750
138241,50962.7638668202
138242,22202.8232464311
138243,12424.1749537551
138244,98083.8578309935
138245,28444.4413914048
138246,40448.0106560277
138247,62628.3575110247
138248,14716.5000580745
138249,37280.0219768073
138250,198688.6089010080
138251,103847.4670183040
138252,135520.5099576150
138253,67261.1082950569
138254,48919.0364115568
138255,114595.5491946870
138256,39600.0115196768
138257,64412.2132845565
138258,24221.5047143574
138259,91217.4565604546
138260,38535.6226952587
138261,326273.0648714180
138262,84877.3194699051
138263,44611.0786338702
138264,25202.0626530930
138265,31150.6749766741
138266,69614.8821510225
138267,50215.1806545527
138268,58622.4963897817
138269,23173.2965719724
138270,230071.2210983570
138271,14229.0285971519
138272,74035.2835511361
138273,65637.2776972236
138274,22914.0865701967
138275,19383.9761744199
138276,132390.7456261910
138277,411159.6207020160
138278,72383.2844519719
138279,114413.5207660780
138280,62435.3465959753
138281,298671.5845056540
138282,90136.2076012404
138283,27550.0997961641
138284,63876.4938520036
138285,165160.5122152380
138286,91994.5882511238
138287,50523.9466511798
138288,37117.9654712995
138289,97735.1513832853
138290,66934.6707492562
138291,56017.2868054046
138292,19435.6732492715
138293,76704.4850407291
138294,16684.6472967303
138295,108854.2812272580
138296,37426.0708355661
138297,40863.3227424219
138298,36804.3294705746
138299,86767.1879637082
138300,238463.6469378610
138301,410614.6819007160
138302,133563.5377790360
138303,54514.0999738473
138304,69179.0706852069
138305,41486.5579663202
138306,25163.6485097560
138307,215714.2190717980
138308,29758.9683029422
138309,177093.5671134760
138310,75928.0149101058
138311,122204.3088959720
138312,190112.9512124840
138313,512770.6812572710
138314,23020.5583187924
138315,470465.2501326290
138316,164353.4369468700
138317,60801.9075004952
138318,52193.6247310249
138319,23746.7685959281
138320,123210.1834346230
138321,109876.1913176910
138322,25019.3971238308
138323,56181.6066892455
138324,28091.5618968708
138325,19235.1707596492
138326,47079.2324763153
138327,11648.5082081964
138328,9589.0886430870
138329,744989.2037159540
138330,124955.4224350470
138331,309377.2648172090
138332,22529.8087669195
138333,15498.1026842491
138334,10734.6953762935
138335,83222.0352338396
138336,210133.7544808580
138337,64385.4875655431
138338,268310.1162242820
138339,88404.4590496968
138340,130963.4055598010
138341,12699.4179035695
138342,258741.6580338710
138343,27333.0969184908
138344,135082.9347469900
138345,11318.3724509241
138346,18630.1204062222
138347,38572.5383031922
138348,34138.8269450636
138349,39631.7109327075
138350,94562.0631987351
138351,141325.3459047930
138352,12740.1254400918
138353,44780.3944810849
138354,59538.6459668796
138355,166575.9817989260
138356,28315.5788470773
138357,13515.2042968197
138358,23786.4051711677
138359,45010.8566468408
138360,92078.8348901488
138361,50873.5142824390
138362,315394.0330561830
138363,32504.1936874029
138364,99079.1134235037
138365,166202.2374193190
138366,32380.0769405971
138367,55539.0694704059
138368,40001.7559383132
138369,170357.3031099300
138370,19599.2986864145
138371,167380.0869765680
138372,48131.9762856052
138373,22128.2074566960
138374,111177.5352144260
138375,11758.9441324752
138376,102891.3729817970
138377,222331.3020725160
138378,10484.9535119338
138379,136056.5610942910
138380,36652.8322037622
138381,654408.0575592910
138382,51948.1064883576
138383,135705.8161934390
138384,41397.2863094690
138385,105649.5461699090
138386,60733.0600510124
138387,84393.5834536164
138388,16889.0625464365
138389,31489.8964979843
138390,122857.7235035980
138391,205383.9486613910
138392,62936.7961482021
138393,44922.7207595065
138394,36489.7494963130
138395,250589.0975758110
138396,52337.3944663061
138397,25883.4347145156
138398,16146.3968188868
138399,90196.9606894676
138400,98860.8176315316
138401,101969.4895916700
138402,27515.9156910587
138403,105309.2914265110
138404,135075.8900700880
138405,778769.5954405570
138406,81205.6889804000
138407,175810.6671002280
138408,56457.5789530041
138409,188892.6516477790
138410,48312.7069550867
138411,55027.1385170439
138412,46425.2543950040
138413,53575.4966477047
138414,302029.3113911290
138415,27070.2751576194
138416,27722.0819129575
138417,115041.7300648220
138418,41274.4922557984
138419,49134.7055646187
138420,15518.5299662304
138421,33116.1028836177
138422,45142.0156019410
138423,410565.5798279960
138424,19802.9369478198
138425,30943.6544291282
138426,103508.2951941480
138427,75170.7546391786
138428,35587.2960642587
138429,132396.2481134330
138430,14347.0937132480
138431,46104.0491008078
138432,133174.4571771360
138433,101449.1472709420
138434,14817.5239883085
138435,118723.7262556080
138436,30844.2637199908
138437,26836.7877039945
138438,112037.0220646700
138439,31870.0192669691
138440,474189.8680731520
138441,743139.4540337310
138442,46583.9911497075
138443,37318.4480263455
138444,107754.4247874600
138445,14541.3156087433
138446,35913.3103800954
138447,123294.4005978670
138448,242547.8964118200
138449,221075.1507637310
138450,305372.4567205420
138451,36517.8073050133
138452,41985.4480269656
138453,55855.3833629194
138454,43084.3950189066
138455,17434.1955569435
138456,23480.3745415927
138457,14394.6430809212
138458,514322.5203823270
138459,362986.9671938760
138460,171337.1268957000
138461,85898.7238170429
138462,68388.9342696944
138463,54338.6287243806
138464,48741.9641691942
138465,63137.3081104829
138466,263256.2501034850
138467,131234.0092266460
138468,97510.2647658489
138469,61710.2296232934
138470,203658.8915400750
138471,28345.1070481643
138472,17738.1562598132
138473,64091.9537534270
138474,172638.3708365910
138475,64835.4885138353
138476,60036.7083283424
138477,18507.3905641766
138478,48766.2670946629
138479,43519.5671735283
138480,26139.3035241904
138481,32086.0121862394
138482,31051.3981941199
138483,91169.2957203174
138484,215451.5108592910
138485,231178.5602456710
138486,32283.4894228989
138487,41427.5386748749
138488,276012.3307583220
138489,87688.7468250766
138490,187339.0376577010
138491,15158.4014304032
138492,101702.2310351410
138493,124717.1303127450
138494,76321.9799834352
138495,26035.8479553965
138496,81569.6816327221
138497,116783.3787515490
138498,193849.1934435040
138499,52173.6893772970
138500,152328.2350264230
138501,86848.7456525495
138502,275120.2842862370
138503,42775.7266240662
138504,41185.9431861072
138505,20235.7110041440
138506,69829.4656936161
138507,46541.4156964191
138508,29829.8985843841
138509,635296.5830094000
138510,38235.0871925325
138511,155442.5022368370
138512,273155.2609905150
138513,245294.2813663760
138514,160191.7392218100
138515,31328.2262077114
138516,116945.2320016690
138517,70042.2564507742
138518,14018.6505303811
138519,31970.7751850050
138520,258682.6835146450
138521,14711.3766464336
138522,17527.6836137847
138523,96965.2517700101
138524,83445.0610945788
138525,115354.9042074880
138526,114331.9258589820
138527,18515.4433238723
138528,166068.8923064840
138529,122424.3739399870
138530,22472.9091883613
138531,61841.8911687063
138532,76586.4129083181
138533,33562.9308761712
138534,36294.7652384745
138535,82186.1661166665
138536,46313.0106273474
138537,57954.5232754073
138538,119713.2250118950
138539,75937.3098999072
138540,19704.1091239150
138541,105254.0742619200
138542,348775.3775783840
138543,222448.6463932260
138544,46689.8227949953
138545,52397.2156712185
138546,47280.4096156417
138547,112147.8198977660
138548,33974.8579674786
138549,27476.9508686164
138550,31810.9270558557
138551,66577.1316997163
138552,43241.9214893914
138553,109127.8705811250
138554,110686.0969270940
138555,143610.6423943950
138556,131253.3790432880
138557,26881.6185871880
138558,17881.5232832154
138559,13277.1113871202
138560,79522.0025567099
138561,202819.6060523600
138562,22314.4731195236
138563,75542.6325884129
138564,23288.4088614671
138565,305214.8401939280
138566,67857.1905369296
138567,505016.4020394280
138568,45170.2151471549
138569,581153.8443147800
138570,113814.1882337130
138571,84911.9216197253
138572,214850.7264500310
138573,109621.8916234520
138574,79487.6057987607
138575,17125.1418337840
138576,275793.8614981400
138577,17742.9287512848
138578,25733.3401761489
138579,9262.5681936143
138580,10511.3471453082
138581,24150.3523104747
138582,395938.6601082330
138583,36853.0509199415
138584,28039.2788600674
138585,19879.4123131532
138586,102612.1175200820
138587,64646.3080754317
138588,132899.1487318300
138589,96597.2205113520
138590,350510.4577357180
138591,24511.7785436414
138592,35725.9452027627
138593,22366.9418459414
138594,43930.8287536064
138595,14046.5187381035
138596,67262.0086244840
138597,39261.4111698596
138598,39659.0249880095
138599,27786.8751815647
138600,156979.5157869520
138601,45876.3966453230
138602,176983.8071304240
138603,127962.7656798250
138604,96025.6138843656
138605,59913.4541818991
138606,54955.7585386786
138607,65464.9668411143
138608,91353.4918009732
138609,32833.6041442307
138610,32096.3685279677
138611,149680.5039882050
138612,72818.7352842276
138613,65489.1521289435
138614,88632.4655158560
138615,93470.6679035662
138616,81140.4803307824
138617,100905.3531861910
138618,52158.5831248813
138619,219825.5204908580
138620,74885.1841950416
138621,52438.1373543507
138622,406750.4804860090
138623,58578.6380249176
138624,28295.3985119540
138625,152219.4672387720
138626,138982.6020288650
138627,194771.0888601120
138628,26473.2798448446
138629,210983.3474700660
138630,21132.7898435264
138631,381610.1115664590
138632,35191.1348959383
138633,243025.7465415000
138634,123548.9702375310
138635,289739.8102785670
138636,81860.1057670174
138637,181290.2214299630
138638,11139.7363674078
138639,60284.8589858921
138640,24491.8008590940
138641,141795.4922273830
138642,41030.3193289090
138643,88447.1835698015
138644,225402.0501911930
138645,85176.4446621462
138646,314895.5458563390
138647,81363.5789407190
138648,181742.8545108380
138649,19674.7351496638
138650,49935.4964757088
138651,303485.9660671790
138652,409572.1074214740
138653,34417.8261637071
138654,12130.8784013040
138655,30036.0110993563
138656,49056.6587635340
138657,50158.0357651269
138658,138020.6608951810
138659,171781.0951483670
138660,34589.1092096024
138661,260433.2446056810
138662,45103.4169018330
138663,5789.3962942763
138664,15591.1167856966
138665,125226.9092617600
138666,25311.3016630395
138667,389542.7096544400
138668,12568.1008587632
138669,7862.7818416447
138670,68262.0302636542
138671,40853.7450050004
138672,16346.2055608031
138673,159650.5120513980
138674,26760.5203785856
138675,51941.6258821558
138676,63489.7354843392
138677,181453.3788820640
138678,34457.4497099407
138679,103601.4209703040
138680,26905.8355295905
138681,624538.2554459530
138682,73911.5848811760
138683,47901.2164479286
138684,229662.1471070350
138685,180130.7179560730
138686,85993.4071556979
138687,19020.0570482085
138688,51660.3170872961
138689,69389.8165631187
138690,236349.7905332420
138691,12525.0582216902
138692,26694.8289077683
138693,162678.7373812160
138694,220442.1144142140
138695,127729.2062847770
138696,502582.2448404170
138697,43975.4996533062
138698,136629.4802137660
138699,42843.1242707488
138700,16737.2886641148
138701,24353.4121535926
138702,173944.1681469930
138703,95017.3076419205
138704,376698.9844353280
138705,52977.1060683154
138706,220292.0764335760
138707,177193.0034363830
138708,28327.7337589505
138709,144066.5845154050
138710,50998.6526749104
138711,64261.8728928285
138712,23641.0784168671
138713,31395.3531197305
138714,83924.5002122916
138715,266506.4312158750
138716,22254.8654895354
138717,14788.1332544188
138718,196837.0194933700
138719,135034.3066464820
138720,256451.3427989500
138721,14572.9361764420
138722,15513.6400411072
138723,28841.8384868071
138724,40126.0780664145
138725,13805.3413329530
138726,20735.6835132020
138727,37781.0301145089
138728,40970.8842684280
138729,49694.7199898973
138730,36742.7957156292
138731,44329.0134274394
138732,148065.4600096610
138733,48832.3801301354
138734,22139.5174428005
138735,47356.5582089781
138736,21275.6782451664
138737,10039.8765729455
138738,25528.6241161554
138739,35859.2451967020
138740,230260.8083286560
138741,103895.0643763590
138742,706280.7884540870
138743,374814.4635531750
138744,464087.4775689170
138745,27119.0333842997
138746,115418.9581792950
138747,55220.1946295108
138748,95142.0664512091
138749,59927.9621124702
138750,321541.4954386880
138751,19653.7051184362
138752,35849.7588010763
138753,181627.2182042490
138754,43962.0060043097
138755,24948.5651165151
138756,73783.1092523071
138757,11376.2342635149
138758,35923.7360417245
138759,120143.5549038080
138760,205705.4533401110
138761,135550.4150894560
138762,128064.2916266890
138763,200039.7035880740
138764,40576.5058790594
138765,175238.6774513150
138766,41988.6716705668
138767,89448.1680189805
138768,14936.4522538928
138769,38832.1000758360
138770,78610.9820399365
138771,48066.4981037307
138772,16102.9497159522
138773,18108.9671230513
138774,151945.8992479890
138775,16138.1696759503
138776,31247.0553952807
138777,30978.8046669657
138778,192383.1445031940
138779,16077.4201164972
138780,323300.8172926600
138781,40244.3061706612
138782,465995.1362539270
138783,26089.5877276788
138784,14836.3868231959
138785,14641.1137093773
138786,18575.6407508062
138787,98143.1405095183
138788,22476.2159377432
138789,131577.5973291410
138790,27094.9792506096
138791,131289.5370704250
138792,425137.7019726570
138793,10631.4361627374
138794,105087.9118574010
138795,41231.1007848098
138796,60516.5657105391
138797,14229.1098165983
138798,35997.1771845344
138799,16824.2317320243
138800,245116.0000764920
138801,54769.4425438590
138802,35352.5389578930
138803,27976.6911046979
138804,57422.8107961581
138805,553569.5823990690
138806,31457.8317163266
138807,83490.1122804627
138808,60754.8946954707
138809,11172.4026577822
138810,49958.3073351707
138811,15091.2677865816
138812,25828.0499117659
138813,64259.5552555497
138814,111590.4980079250
138815,190750.7504036950
138816,111412.4986429810
138817,27702.2874662481
138818,13810.3374888931
138819,75309.8710301803
138820,15179.5064118181
138821,16727.2818264811
138822,31204.5934304853
138823,21128.7817137043
138824,180117.0052373390
138825,105734.6826365280
138826,448258.3471406120
138827,176559.0490323720
138828,82736.5537195499
138829,75600.4752564571
138830,20530.2817110846
138831,307386.1070680270
138832,106925.7404118510
138833,8306.4407361495
138834,309164.7331148680
138835,25322.8774782919
138836,63893.6969238027
138837,365895.3097365730
138838,27445.0969747879
138839,74533.9734988520
138840,66686.2652820103
138841,77486.9208145641
138842,515885.4250576200
138843,58923.7150969513
138844,32368.9189102416
138845,35631.8029320904
138846,20686.1215977290
138847,41200.3430620253
138848,268931.8271648780
138849,39779.6498856079
138850,17366.7523423314
138851,151251.1938859230
138852,37742.4435703176
138853,122029.8230606500
138854,36225.9873994333
138855,116726.5018323310
138856,20070.9151310730
138857,167327.1487453890
138858,134469.3211434230
138859,78083.3397297023
138860,45907.2669170343
138861,20340.1604982999
138862,17964.0611975999
138863,23050.9973527518
138864,60280.4163927034
138865,14630.4601235656
138866,52478.7931205477
138867,135342.0617421780
138868,54171.6427825368
138869,332801.2371011050
138870,156624.0135475890
138871,52917.0923182749
138872,149931.6212213090
138873,9789.7398342381
138874,27465.5743100432
138875,141220.2516147440
138876,104056.6708487520
138877,33229.3903282414
138878,31908.5156492891
138879,15568.1751278445
138880,53368.7296481431
138881,34818.8506031553
138882,72976.5854710983
138883,91325.7629406276
138884,410630.5341090060
138885,91899.9039811576
138886,363181.2110417250
138887,17179.9067225048
138888,18491.6991681095
138889,617737.0296162490
138890,53086.5459391984
138891,24855.8722388968
138892,46060.0875087499
138893,33369.4294494181
138894,40019.2264433822
138895,151629.5998319890
138896,29376.1005328525
138897,46339.7175751262
138898,14293.8198168391
138899,26859.5693940556
138900,112839.5983593770
138901,116226.5872129140
138902,83173.0954564564
138903,48845.4647310211
138904,19669.7872337430
138905,23705.5979544045
138906,20554.5069657598
138907,328271.4090330250
138908,130327.8686680090
138909,91172.9942462028
138910,120062.2932962030
138911,308355.2953683490
138912,241229.6936124500
138913,162690.7751767170
138914,36642.3633314133
138915,28406.4756032496
138916,24905.2288180577
138917,96098.7018946152
138918,49638.6155318644
138919,16185.9608718069
138920,6689.1732315324
138921,21426.1915937704
138922,62071.7247156221
138923,53117.2110305119
138924,270139.0446953470
138925,291899.5918102280
138926,333417.1526765390
138927,99209.5851488459
138928,94917.5598013723
138929,58608.2349501917
138930,44744.6699246630
138931,176842.5560814180
138932,29489.3457800449
138933,24119.3155820998
138934,52828.9379888045
138935,24163.8681954587
138936,307191.7893097140
138937,45079.5055901623
138938,18364.7260231526
138939,29758.6236591280
138940,34335.4124682454
138941,60382.0270312619
138942,157664.1558342010
138943,43056.0934624233
138944,14137.3311570634
138945,440701.5404940160
138946,38049.5849175024
138947,15976.0285072848
138948,21775.7553216060
138949,65697.8604641308
138950,196803.4211622680
138951,21574.0519110285
138952,110517.8737883310
138953,31627.1426743990
138954,19592.5136751872
138955,17676.8345876956
138956,184796.9487136910
138957,44552.2247395019
138958,34764.5561136412
138959,21812.3179021708
138960,28245.9744060636
138961,114378.8370414670
138962,23187.5185146801
138963,34079.5263015907
138964,60804.4333624357
138965,34011.2255342778
138966,418854.4509870240
138967,297769.3797037840
138968,40792.7735971479
138969,56114.5022962364
138970,23513.2894349517
138971,122886.1336589300
138972,38861.6705854048
138973,206050.4136675530
138974,21862.2969650924
138975,177727.5326597240
138976,61950.1058218097
138977,76556.1266109670
138978,99901.4819431570
138979,19388.1432926523
138980,135307.9536242280
138981,19091.1750347673
138982,82707.3573290256
138983,32467.0504593506
138984,19942.4044520304
138985,14403.1910632534
138986,15740.3134687029
138987,172649.5611428660
138988,117966.8653982090
138989,28154.9068538143
138990,91559.5443503021
138991,4519.1744598978
138992,98650.8053383171
138993,42000.3290516079
138994,19481.4539299883
138995,29713.7247293892
138996,55577.5834893844
138997,45713.3710177913
138998,59126.3612599476
138999,175069.9152900190
139000,77355.8301404725
139001,40474.3903480079
139002,53623.8693768928
139003,98283.4849830412
139004,38175.8926999879
139005,51833.2154808692
139006,157197.1972158970
139007,115652.6065194640
139008,15657.4756703318
139009,59627.8363805916
139010,22893.4554426375
139011,101784.6596486290
139012,32130.7281113514
139013,228587.7529366410
139014,50811.2662533454
139015,22601.7697542894
139016,345483.0114863830
139017,39056.9767650999
139018,31418.8549904039
139019,244176.4909025380
139020,50034.1816636581
139021,138025.2341372210
139022,542212.4259344340
139023,609872.4684352590
139024,30955.0337788595
139025,17526.2681840998
139026,31670.7381781350
139027,17309.2958040877
139028,283606.2581642930
139029,11330.8853952851
139030,62935.6993021550
139031,44348.7903972796
139032,34407.2673737973
139033,774481.3015568960
139034,481364.1799006800
139035,145700.1778491900
139036,75048.8740230855
139037,299833.7557639820
139038,61432.7155020943
139039,19999.0991616566
139040,92719.4788596019
139041,109680.8295095630
139042,156848.6143660490
139043,40484.1266048228
139044,33228.8809373499
139045,19768.1982868408
139046,246872.7291436230
139047,42202.2256055214
139048,42810.6502849863
139049,17981.2750458495
139050,39567.6067809170
139051,69748.6157493819
139052,49246.2324758750
139053,440773.2842129650
139054,23326.1626921127
139055,142179.3348840140
139056,246128.3233875320
139057,37683.1283879172
139058,71197.4252416633
139059,144670.5770509140
139060,87019.5622786615
139061,113660.3020906820
139062,35556.7239657417
139063,39358.8792796142
139064,134918.0728656970
139065,60155.8400545768
139066,20033.4611552628
139067,229440.2727969380
139068,188659.2273718030
139069,54671.3237645798
139070,11088.6237230184
139071,376352.4104817480
139072,35113.6718733444
139073,63821.7484805283
139074,137172.4320579530
139075,17831.1363784711
139076,12837.0784855983
139077,237298.8663122230
139078,33384.7091773695
139079,111059.1628488730
139080,154206.1755150540
139081,119051.3828199440
139082,98118.4685827270
139083,29865.4394117743
139084,320751.5508785080
139085,20910.7889763299
139086,47426.5185144952
139087,199372.2151243030
139088,83323.6713759962
139089,54310.3829271319
139090,18765.1156547603
139091,61147.7907097426
139092,64711.6492673207
139093,69918.7609337946
139094,32146.1304148673
139095,33579.2506824684
139096,32864.8774216046
139097,59282.3471945942
139098,21350.8132726136
139099,45874.7194635836
139100,590288.8630938440
139101,218980.8162319400
139102,21493.6218788737
139103,88861.0655817046
139104,60563.8447539455
139105,82430.7831030500
139106,13420.2123164422
139107,124110.3689771240
139108,31554.9786685655
139109,27966.9508145484
139110,23739.5069697654
139111,46237.0536363130
139112,33832.1767529506
139113,128414.9086186550
139114,103597.9165944250
139115,101043.4856297670
139116,15188.5898862909
139117,263688.7788618270
139118,104330.6525899730
139119,199696.4099889610
139120,65808.2932497492
139121,12889.7353342489
139122,12532.3442196201
139123,210631.0646745340
139124,22051.7545082868
139125,26689.5860945779
139126,73750.7544861862
139127,47303.7659689006
139128,38140.7100169660
139129,255016.3759300560
139130,65624.1623984898
139131,173000.1240026240
139132,502105.8789155480
139133,9541.8841763580
139134,203926.1893613820
139135,46327.9039360099
139136,60997.2279433556
139137,29494.7289390657
139138,357364.5181328940
139139,33361.6478992146
139140,43192.8964990682
139141,182336.3301446070
139142,173336.6321301600
139143,79866.7795608930
139144,54352.0002448782
139145,336909.1576351440
139146,46049.7540727005
139147,28627.6398264613
139148,84157.6520131339
139149,108469.2320993380
139150,46046.0993123770
139151,173675.8748476900
139152,38134.3595799243
139153,52654.1984788839
139154,14976.3666899529
139155,92467.0799066061
139156,146779.0746985860
139157,24444.4982844756
139158,190260.3405971370
139159,26721.3457701620
139160,61229.9607216373
139161,22744.7107323017
139162,86908.9816209090
139163,16514.4642501395
139164,45566.0797922804
139165,151807.5787443450
139166,32299.8285070731
139167,60733.0238519229
139168,83056.6010920948
139169,20082.8231121081
139170,140869.0849193720
139171,20169.7576367737
139172,34352.7828908768
139173,30604.4039927305
139174,29726.7980186541
139175,28200.9284690793
139176,86838.4397752259
139177,452094.0739100670
139178,23623.4405542156
139179,26278.7442792908
139180,316139.8263543140
139181,57602.6928474983
139182,138321.9261806130
139183,177476.9751599720
139184,50564.7568641407
139185,150122.4158780590
139186,31547.3362142277
139187,52054.1559243104
139188,312638.8716013900
139189,62199.8011617449
139190,23368.8821441081
139191,130742.1289967960
139192,13335.4084955938
139193,164799.4293849080
139194,85262.6064713234
139195,52147.9395921480
139196,23824.4372923038
139197,157703.7906669290
139198,106604.6076410110
139199,36142.1481503526
139200,54520.6779480876
139201,34980.8761243811
139202,20991.3608135809
139203,157393.1444333730
139204,64383.1858828983
139205,16926.5168382707
139206,114335.5692827460
139207,126369.4089987520
139208,23580.6985268971
139209,123556.7072642370
139210,317128.5922038430
139211,46523.5266408346
139212,257879.5843113570
139213,356638.4140606100
139214,65861.9658278616
139215,51554.9785541298
139216,87324.3152640928
139217,395876.9978777990
139218,21308.2493034405
139219,44227.1743303681
139220,23993.2685829549
139221,20710.5889228590
139222,25177.9082747512
139223,162978.6185072260
139224,62285.8249692452
139225,21680.7372707788
139226,226764.2719648060
139227,22161.6580982685
139228,36275.8490000048
139229,104333.7317057770
139230,62319.2260192306
139231,21503.0983844788
139232,39811.3644239418
139233,33300.4650539222
139234,70486.5993920110
139235,64939.7751941463
139236,172627.4220032420
139237,164000.6707375520
139238,103282.9450172790
139239,252624.7308687630
139240,263034.7264826530
139241,185014.2339577530
139242,6964.8096655798
139243,96921.2736131702
139244,45542.7125824990
139245,20096.5877452935
139246,83068.0769231449
139247,302283.0791380560
139248,81102.8552089708
139249,49473.7786388962
139250,119336.0964978730
139251,47346.0576182665
139252,51713.2105171301
139253,80464.5915093212
139254,97942.2075312767
139255,83726.4519422167
139256,75007.8913340874
139257,55804.1945012837
139258,106230.1478841240
139259,37714.0518962162
139260,368705.1282685860
139261,176992.7006202390
139262,52527.9306844128
139263,114769.6328821020
139264,256640.2541959590
139265,45219.8057330676
139266,10792.0735985967
139267,65296.9256130807
139268,22806.6226831863
139269,103173.0254122560
139270,91253.7698162194
139271,289941.6976215330
139272,52116.4954787320
139273,36545.5497613405
139274,19749.1087866460
139275,224401.1487549690
139276,22325.0643294188
139277,81235.8183439495
139278,241826.3491835370
139279,32947.4519136052
139280,74273.8872863957
139281,132531.8848036560
139282,31046.5250452322
139283,220126.6235924580
139284,28871.6060298511
139285,16173.4520225760
139286,32462.7736147930
139287,534611.7760028990
139288,39885.7570686676
139289,67591.5930710494
139290,276029.8419336550
139291,99053.7060355224
139292,8104.4061325711
139293,647311.3354568510
139294,125847.6728744350
139295,42658.7863809516
139296,100297.4726757970
139297,18341.0583495349
139298,246111.9436092660
139299,18919.2542677213
139300,15618.9159653807
139301,145420.5013006190
139302,300516.5335337020
139303,40081.1154063951
139304,43279.8491831638
139305,97553.7350689496
139306,26596.5332836959
139307,31792.2863531039
139308,34553.3181841040
139309,42379.4700357408
139310,99513.3141988214
139311,78495.2854100280
139312,45120.5928979407
139313,109508.9064113280
139314,28883.6404646498
139315,246893.5622845490
139316,81994.6151028464
139317,17693.9926789109
139318,391562.4143999820
139319,96040.3471214468
139320,23882.4410779902
139321,41308.9537729575
139322,71426.8401719618
139323,278806.0471582350
139324,26082.2783925254
139325,226877.9316515280
139326,15762.0529649517
139327,195992.7839585000
139328,23263.5310976659
139329,36825.5489580119
139330,65664.9091593413
139331,341861.3629057920
139332,19266.3052024608
139333,15487.8128519666
139334,366639.9938162920
139335,128109.5746681450
139336,39476.6816470388
139337,12807.1095775565
139338,77657.4809572151
139339,13100.1827638769
139340,33626.3957721181
139341,94301.9163755653
139342,21370.2943041360
139343,250230.6937947070
139344,39142.8940035777
139345,18899.1152699242
139346,282848.2935981230
139347,34646.4531800360
139348,26895.1624160898
139349,18520.9285871098
139350,84271.3849857095
139351,110502.0853521490
139352,41800.8302133941
139353,124201.5989691420
139354,102467.9042769490
139355,75782.7264944910
139356,25258.1926234949
139357,244614.3964270540
139358,13446.9902221543
139359,71083.9844055709
139360,50191.5154724341
139361,11369.3037607080
139362,58654.8909384965
139363,49898.1050793404
139364,53356.3636677794
139365,22924.7446116831
139366,16570.8564112921
139367,73626.4854766540
139368,120754.9206027240
139369,152656.6540878330
139370,274773.4932156730
139371,27520.6248282873
139372,153329.5650235260
139373,18420.4896204123
139374,56646.5307214085
139375,47153.1364357463
139376,29032.4130408628
139377,120723.5655160630
139378,21743.1103521935
139379,99761.3040953694
139380,31566.7365090517
139381,122901.5340388490
139382,98326.9199711216
139383,54681.0791821714
139384,46273.3317827793
139385,128103.2789325520
139386,86114.0839881686
139387,29864.0184122448
139388,15458.0248348796
139389,105477.4152337650
139390,86038.0095754227
139391,117810.8977622060
139392,60490.7056603110
139393,60210.2112072374
139394,35045.0365334233
139395,36264.6645047831
139396,265112.5468052820
139397,28714.3535089280
139398,173382.7220573490
139399,30830.2059586766
139400,65504.2391406115
139401,73729.4457548405
139402,126949.3045506700
139403,14992.6390595657
139404,146897.7967712190
139405,234841.2689890030
139406,140455.6231078580
139407,140862.6557618040
139408,11964.3989992583
139409,31732.5347662565
139410,106538.5318185140
139411,316999.6775046740
139412,11802.8698000850
139413,59232.3630108924
139414,127068.3752482190
139415,115609.6760171200
139416,69499.9835667810
139417,135054.6669305830
139418,52194.0199271135
139419,39432.2129967376
139420,27497.2619274501
139421,338181.9776059860
139422,26562.8414608183
139423,591707.0960050160
139424,45323.3707423672
139425,21544.1206416939
139426,91509.5697463436
139427,60460.0685746318
139428,36318.0625898790
139429,99061.5748545339
139430,17078.6712689587
139431,113706.3206519020
139432,145573.8185031700
139433,133947.2708604680
139434,30868.2892943118
139435,75003.4781028541
139436,414800.0718515760
139437,38721.7151833377
139438,43528.4971279906
139439,18701.5034971727
139440,116998.4083779460
139441,21276.8483204733
139442,82326.6983492283
139443,8247.4322643638
139444,21649.9746810635
139445,134009.5049212030
139446,62942.6244492735
139447,176354.9586921560
139448,282281.1663598780
139449,552897.2616989580
139450,36814.9813963136
139451,77454.1431006627
139452,46785.7575982302
139453,48020.4536340663
139454,440435.0208406240
139455,24547.9871253762
139456,114887.2981426710
139457,97993.7160140546
139458,42646.7206631459
139459,125969.9058846800
139460,289750.1241568740
139461,109452.4265502070
139462,36927.9140422209
139463,58318.9522595270
139464,38548.1975225295
139465,843481.4000375550
139466,40395.6178760485
139467,35319.5625381608
139468,18483.0575938207
139469,17102.4861348675
139470,269496.5650498780
139471,165928.5913703850
139472,39202.2606594099
139473,36848.2255461486
139474,16226.4197886243
